,site_id,url,deal_type,city,zip_code,post_canton,accuracy,latitude,longitude,price_unit,price,property_type,living_space,rooms,perspective,year_built,outdoor_parking,indoor_parking,balcony,property_area,fireplace,pets_allowed,floor,wheelchair_accessible,ceiling_height,lift,cable_tv,last_renovation,floor_space,cubage,minergie_certified
14039,3000388364,https://www.homegate.ch/rent/3000388364,rent,Zürich,8008,ZH,HIGH,47.3623067,8.5582658,Month,7350.0,APARTMENT,200.0,6.5,1.0,1897.0,1.0,,1.0,,,1.0,5,,2.4,,1.0,2020.0,200.0,480.0,
14040,3000388363,https://www.homegate.ch/rent/3000388363,rent,Zürich,8008,ZH,HIGH,47.3623067,8.5582658,Month,7350.0,APARTMENT,200.0,6.5,1.0,1897.0,1.0,,1.0,,,1.0,5,,2.4,,1.0,2020.0,200.0,480.0,
14041,3000425057,https://www.homegate.ch/rent/3000425057,rent,Zürich,8008,ZH,HIGH,47.34916390000001,8.5654004,Month,8100.0,APARTMENT,177.0,4.5,1.0,2015.0,1.0,1.0,1.0,,,,4,1.0,2.65,1.0,1.0,,,,
14042,3000424787,https://www.homegate.ch/rent/3000424787,rent,Zürich,8008,ZH,HIGH,47.363704,8.546763799999999,Month,8930.0,APARTMENT,169.0,3.5,,1910.0,1.0,,,,,,5,,,1.0,1.0,2011.0,,,
14044,3000250219,https://www.homegate.ch/rent/3000250219,rent,Zürich,8008,ZH,LOW,47.359081,8.5529168,Month,0.0,APARTMENT,236.0,5.5,,,,,,,1.0,,,,,1.0,,2011.0,,,
14046,3000362323,https://www.homegate.ch/rent/3000362323,rent,Zürich,8008,ZH,MEDIUM,47.3542069,8.5630556,Month,0.0,APARTMENT,,,1.0,2020.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,
14189,3000405469,https://www.homegate.ch/rent/3000405469,rent,Zürich,8032,ZH,HIGH,47.3615417,8.5637583,Month,809.0,APARTMENT,12.0,1.0,,1924.0,,,,,,,2,,,,,,,,
14190,3000434691,https://www.homegate.ch/rent/3000434691,rent,Zürich,8032,ZH,HIGH,47.3615417,8.5637583,Month,922.0,APARTMENT,17.0,1.0,,1924.0,,,,,,,1,,,,,,,,
14191,3000424859,https://www.homegate.ch/rent/3000424859,rent,Zürich,8032,ZH,HIGH,47.361421,8.570691499999999,Month,950.0,APARTMENT,,1.0,,,,,,,,,,,,,,,,,
14192,3000415682,https://www.homegate.ch/rent/3000415682,rent,Zürich,8032,ZH,HIGH,47.36194589999999,8.5615466,Month,1142.0,APARTMENT,69.0,3.0,,,,,,,,,Ground,,,,1.0,,,,
14193,3000408755,https://www.homegate.ch/rent/3000408755,rent,Zürich,8032,ZH,HIGH,47.361421,8.570691499999999,Month,1300.0,APARTMENT,30.0,1.0,,,,,,,,,1,,,,1.0,2018.0,,,
14194,3000418803,https://www.homegate.ch/rent/3000418803,rent,Zürich,8032,ZH,HIGH,47.3619315,8.568687599999999,Month,1415.0,APARTMENT,35.0,1.5,,1975.0,,,,,,,3,,,1.0,,2010.0,,,
14195,3000415457,https://www.homegate.ch/rent/3000415457,rent,Zürich,8032,ZH,HIGH,47.359298,8.570153399999999,Month,1490.0,APARTMENT,,1.0,1.0,,,,1.0,,,,,,,,,,,,
14196,3000415458,https://www.homegate.ch/rent/3000415458,rent,Zürich,8032,ZH,HIGH,47.359298,8.570153399999999,Month,1490.0,APARTMENT,,1.0,1.0,,,,1.0,,,,,,,,,,,,
14197,3000365810,https://www.homegate.ch/rent/3000365810,rent,Zürich,8032,ZH,HIGH,47.3652927,8.5649505,Month,1590.0,APARTMENT,22.0,1.0,,,,,,,,1.0,,,,,1.0,,,,
14198,3000365804,https://www.homegate.ch/rent/3000365804,rent,Zürich,8032,ZH,HIGH,47.3652927,8.5649505,Month,1590.0,APARTMENT,22.0,1.0,,,,,,,,1.0,,,,,1.0,,,,
14199,3000408859,https://www.homegate.ch/rent/3000408859,rent,Zürich,8032,ZH,HIGH,47.3695779,8.554067800000002,Month,1632.0,APARTMENT,29.0,1.0,1.0,,,,,,,,1,,,1.0,1.0,,,,
14200,3000439312,https://www.homegate.ch/rent/3000439312,rent,Zürich,8032,ZH,LOW,47.3671055,8.5679249,Month,1680.0,APARTMENT,25.0,1.0,,,,,,,,,,,,,,,,,
14201,3000365819,https://www.homegate.ch/rent/3000365819,rent,Zürich,8032,ZH,HIGH,47.3652927,8.5649505,Month,1690.0,APARTMENT,20.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,
14202,3000365818,https://www.homegate.ch/rent/3000365818,rent,Zürich,8032,ZH,HIGH,47.3652927,8.5649505,Month,1690.0,APARTMENT,20.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,
14203,3000401341,https://www.homegate.ch/rent/3000401341,rent,Zürich,8032,ZH,HIGH,47.3662652,8.5646775,Month,1750.0,APARTMENT,27.0,1.0,1.0,,,,1.0,,,,2,,,,1.0,,,,
14205,107420357,https://www.homegate.ch/rent/107420357,rent,Zürich,8032,ZH,HIGH,47.3670516,8.561016,Month,1900.0,APARTMENT,26.0,1.5,,1898.0,,,1.0,,,,,,,,,2016.0,,,
14206,3000378416,https://www.homegate.ch/rent/3000378416,rent,Zürich,8032,ZH,HIGH,47.3675229,8.5601361,Month,1990.0,APARTMENT,40.0,1.5,1.0,,1.0,,1.0,,,,2,,,1.0,1.0,,,,
14207,3000375105,https://www.homegate.ch/rent/3000375105,rent,Zürich,8032,ZH,HIGH,47.37087469999999,8.5550031,Month,1994.0,APARTMENT,43.0,2.0,,,,,,,,,1,,,,1.0,,,,
14208,3000413112,https://www.homegate.ch/rent/3000413112,rent,Zürich,8032,ZH,HIGH,47.37087469999999,8.5550031,Month,2054.0,APARTMENT,50.0,2.0,,,,,,,,,2,,,,1.0,,,,
14209,3000427892,https://www.homegate.ch/rent/3000427892,rent,Zürich,8032,ZH,HIGH,47.3655283,8.555862099999999,Month,2156.0,APARTMENT,67.0,3.5,,,,,1.0,,,,1,,,,1.0,2018.0,,,
14210,108079749,https://www.homegate.ch/rent/108079749,rent,Zürich,8032,ZH,HIGH,47.3605059,8.5651197,Month,2160.0,APARTMENT,32.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,
14211,3000410519,https://www.homegate.ch/rent/3000410519,rent,Zürich,8032,ZH,HIGH,47.3585275,8.5719403,Month,2162.0,APARTMENT,58.0,1.0,,1961.0,1.0,1.0,,,,1.0,2,,,1.0,,2015.0,,,
14212,3000430060,https://www.homegate.ch/rent/3000430060,rent,Zürich,8032,ZH,HIGH,47.3699503,8.553393699999999,Month,2200.0,APARTMENT,45.0,2.0,1.0,1898.0,,,,,,,4,,,,1.0,,36.0,,
14213,3000417999,https://www.homegate.ch/rent/3000417999,rent,Zürich,8032,ZH,HIGH,47.359298,8.570153399999999,Month,2350.0,APARTMENT,,3.0,1.0,,,,1.0,,,,,,,,,2020.0,,,
14214,3000415442,https://www.homegate.ch/rent/3000415442,rent,Zürich,8032,ZH,HIGH,47.359298,8.570153399999999,Month,2350.0,APARTMENT,,3.0,1.0,,,,1.0,,,,,,,,,2020.0,,,
14215,3000436448,https://www.homegate.ch/rent/3000436448,rent,Zürich,8032,ZH,HIGH,47.3586376,8.5712349,Month,2435.0,APARTMENT,65.0,2.5,1.0,2020.0,,1.0,1.0,,,,1,1.0,240.0,1.0,1.0,,78.0,,
14216,3000409586,https://www.homegate.ch/rent/3000409586,rent,Zürich,8032,ZH,HIGH,47.3636381,8.5674949,Month,2450.0,APARTMENT,104.0,3.5,,1915.0,,,,,,1.0,1,,,1.0,1.0,,,,
14217,3000222849,https://www.homegate.ch/rent/3000222849,rent,Zürich,8032,ZH,HIGH,47.360276999999996,8.5642063,Month,2500.0,APARTMENT,64.0,2.5,,2016.0,,,,,,,1,,,1.0,,,,,
14218,3000402841,https://www.homegate.ch/rent/3000402841,rent,Zürich,8032,ZH,HIGH,47.363902,8.5597953,Month,2500.0,APARTMENT,56.0,2.5,1.0,1978.0,,1.0,1.0,,,,2,,2.5,,1.0,2013.0,,,
14219,3000430462,https://www.homegate.ch/rent/3000430462,rent,Zürich,8032,ZH,HIGH,47.36668880000001,8.560899899999999,Month,2630.0,APARTMENT,,3.0,,,,,1.0,,,,1,,2.8,,,,,,
14220,108079750,https://www.homegate.ch/rent/108079750,rent,Zürich,8032,ZH,HIGH,47.3605059,8.5651197,Month,2700.0,APARTMENT,42.0,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,
14221,3000425778,https://www.homegate.ch/rent/3000425778,rent,Zürich,8032,ZH,HIGH,47.3720771,8.553763199999999,Month,2730.0,APARTMENT,78.0,3.0,,,,,,,,,1,,,,,,,,
14222,3000295446,https://www.homegate.ch/rent/3000295446,rent,Zürich,8032,ZH,HIGH,47.3662615,8.553939999999999,Month,2740.0,APARTMENT,57.0,2.5,1.0,,,,1.0,,,1.0,4,,0.0,1.0,1.0,,,,
14223,3000388981,https://www.homegate.ch/rent/3000388981,rent,Zürich,8032,ZH,HIGH,47.363669,8.558537,Month,2790.0,APARTMENT,90.0,3.5,,,,,,,,,1,,,1.0,1.0,2020.0,,,
14224,3000294737,https://www.homegate.ch/rent/3000294737,rent,Zürich,8032,ZH,LOW,47.3671055,8.5679249,Month,2820.0,APARTMENT,75.0,3.0,,,,,1.0,,,1.0,,,,,1.0,,,,
14225,3000316353,https://www.homegate.ch/rent/3000316353,rent,Zürich,8032,ZH,HIGH,47.3619315,8.568687599999999,Month,2840.0,APARTMENT,93.0,3.5,,1975.0,,,,,,,Ground,,,1.0,,2010.0,,,
14226,3000407134,https://www.homegate.ch/rent/3000407134,rent,Zürich,8032,ZH,HIGH,47.3669981,8.563019599999999,Month,2890.0,APARTMENT,66.0,2.5,,,,,1.0,,,,,,,,,2020.0,,,
14227,3000117136,https://www.homegate.ch/rent/3000117136,rent,Zürich,8032,ZH,MEDIUM,47.3675252,8.552493199999999,Month,2890.0,APARTMENT,35.0,1.0,,,,,1.0,,,1.0,4,,0.0,1.0,1.0,,,,
14228,3000310122,https://www.homegate.ch/rent/3000310122,rent,Zürich,8032,ZH,HIGH,47.3627715,8.566495100000001,Month,2900.0,APARTMENT,70.0,3.0,1.0,,,,1.0,,,,2,,,,1.0,2020.0,,,
14229,3000355354,https://www.homegate.ch/rent/3000355354,rent,Zürich,8032,ZH,HIGH,47.360276999999996,8.5642063,Month,2950.0,APARTMENT,72.0,2.5,1.0,2016.0,,,1.0,,,1.0,2,,,1.0,1.0,2016.0,75.0,,
14230,3000436472,https://www.homegate.ch/rent/3000436472,rent,Zürich,8032,ZH,HIGH,47.3586376,8.5712349,Month,2950.0,APARTMENT,71.0,2.5,1.0,2020.0,,1.0,1.0,,,,4,1.0,240.0,1.0,1.0,,103.0,,
14231,105161103,https://www.homegate.ch/rent/105161103,rent,Zürich,8032,ZH,HIGH,47.3656649,8.5579252,Month,2950.0,APARTMENT,30.0,1.5,,,1.0,,1.0,,,1.0,,,,,1.0,2009.0,,,
14232,3000422233,https://www.homegate.ch/rent/3000422233,rent,Zürich,8032,ZH,HIGH,47.36412199999999,8.5670671,Month,2980.0,APARTMENT,50.0,2.5,1.0,,,,1.0,,,,5,1.0,,1.0,,,,,
14233,3000117192,https://www.homegate.ch/rent/3000117192,rent,Zürich,8032,ZH,MEDIUM,47.3675252,8.552493199999999,Month,2990.0,APARTMENT,35.0,1.0,,,,,1.0,,,1.0,3,,0.0,1.0,1.0,,,,
14234,3000434689,https://www.homegate.ch/rent/3000434689,rent,Zürich,8032,ZH,HIGH,47.36086,8.5645899,Month,2995.0,APARTMENT,78.0,3.5,,1976.0,,,1.0,,,,1,,,1.0,,,,,
14235,3000436450,https://www.homegate.ch/rent/3000436450,rent,Zürich,8032,ZH,HIGH,47.3586376,8.5712349,Month,3280.0,APARTMENT,93.0,3.5,1.0,2020.0,,1.0,1.0,,,,2,1.0,240.0,1.0,1.0,,108.0,,
14236,3000433921,https://www.homegate.ch/rent/3000433921,rent,Zürich,8032,ZH,HIGH,47.3660716,8.560980599999999,Month,3290.0,APARTMENT,90.0,4.0,,1903.0,,,1.0,,,,,,,1.0,,2018.0,100.0,,
14237,3000377745,https://www.homegate.ch/rent/3000377745,rent,Zürich,8032,ZH,HIGH,47.373259,8.565806,Month,3300.0,APARTMENT,94.0,4.5,,,,,1.0,,,1.0,1,,2.4,,1.0,2020.0,,,
14238,3000298922,https://www.homegate.ch/rent/3000298922,rent,Zürich,8032,ZH,HIGH,47.3662615,8.553939999999999,Month,3300.0,APARTMENT,75.0,3.5,,,,,1.0,,,1.0,2,,0.0,1.0,1.0,,,,
14239,3000387683,https://www.homegate.ch/rent/3000387683,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,2,,2.8,1.0,1.0,2019.0,90.0,252.0,
14240,3000387684,https://www.homegate.ch/rent/3000387684,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,2,,2.8,1.0,1.0,2019.0,90.0,252.0,
14241,3000387690,https://www.homegate.ch/rent/3000387690,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,3,,2.8,1.0,1.0,2019.0,90.0,252.0,
14242,3000387687,https://www.homegate.ch/rent/3000387687,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,3,,2.8,1.0,1.0,2019.0,90.0,252.0,
14243,3000393056,https://www.homegate.ch/rent/3000393056,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,4,,2.5,1.0,1.0,2019.0,90.0,225.0,
14244,3000393085,https://www.homegate.ch/rent/3000393085,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,4,,2.5,1.0,1.0,2019.0,90.0,225.0,
14245,3000392442,https://www.homegate.ch/rent/3000392442,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,1,,2.8,1.0,1.0,2019.0,90.0,252.0,
14246,3000392470,https://www.homegate.ch/rent/3000392470,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,1,,2.8,1.0,1.0,2019.0,90.0,252.0,
14247,3000392092,https://www.homegate.ch/rent/3000392092,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,1,,2.8,1.0,1.0,2019.0,90.0,252.0,
14248,3000392091,https://www.homegate.ch/rent/3000392091,rent,Zürich,8032,ZH,HIGH,47.3695776,8.5573764,Month,3475.0,APARTMENT,90.0,3.5,1.0,1879.0,1.0,,1.0,,1.0,1.0,1,,2.8,1.0,1.0,2019.0,90.0,252.0,
14249,109992811,https://www.homegate.ch/rent/109992811,rent,Zürich,8032,ZH,HIGH,47.3662615,8.553939999999999,Month,3490.0,APARTMENT,57.0,2.5,1.0,,,,1.0,,,1.0,4,,0.0,1.0,1.0,,,,
14250,3000407521,https://www.homegate.ch/rent/3000407521,rent,Zürich,8032,ZH,HIGH,47.3669981,8.563019599999999,Month,3495.0,APARTMENT,88.0,3.5,,,,,1.0,,,,,,,,,2020.0,,,
14251,3000206915,https://www.homegate.ch/rent/3000206915,rent,Zürich,8032,ZH,HIGH,47.360668,8.565941,Month,3500.0,APARTMENT,,3.5,1.0,1930.0,,,1.0,,,,3,,,1.0,1.0,2018.0,75.0,,
14252,3000396877,https://www.homegate.ch/rent/3000396877,rent,Zürich,8032,ZH,HIGH,47.3616068,8.5681362,Month,3760.0,APARTMENT,100.0,3.5,,2011.0,1.0,1.0,,,,1.0,2,1.0,2.4,1.0,1.0,,,,1.0
14253,3000216674,https://www.homegate.ch/rent/3000216674,rent,Zürich,8032,ZH,HIGH,47.3605809,8.5682907,Month,3860.0,APARTMENT,105.0,3.5,,1951.0,,,,,,,3,,,,1.0,2018.0,,,
14254,108146675,https://www.homegate.ch/rent/108146675,rent,Zürich,8032,ZH,HIGH,47.3605059,8.5651197,Month,3900.0,APARTMENT,78.0,3.5,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,
14255,3000308476,https://www.homegate.ch/rent/3000308476,rent,Zürich,8032,ZH,HIGH,47.36404599999999,8.5705397,Month,4000.0,APARTMENT,100.0,3.0,,1902.0,,,,,,1.0,Ground,,300.0,,1.0,2017.0,100.0,,
14257,3000410942,https://www.homegate.ch/rent/3000410942,rent,Zürich,8032,ZH,HIGH,47.3638093,8.5672607,Month,4300.0,APARTMENT,81.0,3.5,,2019.0,1.0,,,,,,5,,,,,,,,
14258,3000294782,https://www.homegate.ch/rent/3000294782,rent,Zürich,8032,ZH,HIGH,47.3654677,8.5543523,Month,4450.0,APARTMENT,103.0,2.0,,,,1.0,,,,,2,,,1.0,,,,,
14259,109992715,https://www.homegate.ch/rent/109992715,rent,Zürich,8032,ZH,MEDIUM,47.3665151,8.5566773,Month,4490.0,APARTMENT,85.0,3.5,,,,,,,,,3,,0.0,1.0,1.0,,,,
14260,3000402112,https://www.homegate.ch/rent/3000402112,rent,Zürich,8032,ZH,HIGH,47.3701908,8.5574136,Month,4550.0,APARTMENT,130.0,4.5,1.0,1863.0,,1.0,,,1.0,,4,,,1.0,,2015.0,,,
14261,3000390762,https://www.homegate.ch/rent/3000390762,rent,Zürich,8032,ZH,HIGH,47.3729461,8.5617637,Month,4800.0,APARTMENT,148.0,4.0,,1908.0,,,1.0,,,,Ground,,,,,,,,
14262,110023771,https://www.homegate.ch/rent/110023771,rent,Zürich,8032,ZH,MEDIUM,47.3675252,8.552493199999999,Month,4890.0,APARTMENT,75.0,3.5,,,,,1.0,,,1.0,2,,0.0,1.0,1.0,,,,
14263,3000182500,https://www.homegate.ch/rent/3000182500,rent,Zürich,8032,ZH,HIGH,47.3637489,8.5690463,Month,4950.0,APARTMENT,180.0,5.5,1.0,1924.0,1.0,1.0,1.0,,,,3,,2.6,,1.0,2020.0,,,
14264,3000436746,https://www.homegate.ch/rent/3000436746,rent,Zürich,8032,ZH,HIGH,47.373122,8.553698299999999,Month,5000.0,APARTMENT,121.0,4.5,,1878.0,1.0,,1.0,,,,Ground,,,,1.0,2017.0,,,
14265,3000374495,https://www.homegate.ch/rent/3000374495,rent,Zürich,8032,ZH,HIGH,47.3601714,8.573365599999999,Month,5300.0,APARTMENT,144.0,5.5,1.0,1927.0,1.0,1.0,1.0,,,,1,,,,1.0,2011.0,144.0,,
14266,3000372151,https://www.homegate.ch/rent/3000372151,rent,Zürich,8032,ZH,HIGH,47.3637573,8.5731572,Month,5450.0,APARTMENT,197.0,6.5,1.0,1986.0,,1.0,1.0,,1.0,,3,,,1.0,1.0,2009.0,300.0,,
14267,3000278286,https://www.homegate.ch/rent/3000278286,rent,Zürich,8032,ZH,HIGH,47.3723244,8.5622765,Month,5600.0,APARTMENT,180.0,5.0,,1986.0,1.0,1.0,1.0,,1.0,1.0,Ground,1.0,,1.0,1.0,2020.0,200.0,,
14268,110129236,https://www.homegate.ch/rent/110129236,rent,Zürich,8032,ZH,LOW,47.3671055,8.5679249,Month,5700.0,APARTMENT,120.0,3.5,1.0,2019.0,1.0,,1.0,,,,,,,1.0,1.0,,12.0,,
14269,3000436752,https://www.homegate.ch/rent/3000436752,rent,Zürich,8032,ZH,HIGH,47.373122,8.553698299999999,Month,5900.0,APARTMENT,147.0,5.0,,1878.0,1.0,,1.0,,,,3,,,,1.0,2017.0,,,
14270,3000364616,https://www.homegate.ch/rent/3000364616,rent,Zürich,8032,ZH,LOW,47.3671055,8.5679249,Month,6279.0,APARTMENT,150.0,5.5,,,,1.0,1.0,,,,1,1.0,,1.0,,,,,
14271,3000396212,https://www.homegate.ch/rent/3000396212,rent,Zürich,8032,ZH,MEDIUM,47.3729761,8.573656699999999,Month,8000.0,APARTMENT,190.0,5.5,1.0,1978.0,,1.0,1.0,,1.0,,1,,,1.0,1.0,2012.0,,,
14272,3000384433,https://www.homegate.ch/rent/3000384433,rent,Zürich,8032,ZH,HIGH,47.3663442,8.5518895,Month,9250.0,APARTMENT,180.0,5.5,1.0,2004.0,,1.0,1.0,,,1.0,2,,,1.0,1.0,,,,
14340,3000433266,https://www.homegate.ch/rent/3000433266,rent,Zürich,8037,ZH,HIGH,47.391754,8.5261348,Month,780.0,APARTMENT,12.0,1.0,,,,,,,,,3,,,,,,,,
14341,3000322103,https://www.homegate.ch/rent/3000322103,rent,Zürich,8037,ZH,MEDIUM,47.3915432,8.5345748,Month,790.0,APARTMENT,12.0,1.0,1.0,,1.0,,,,,,Ground,,0.0,,1.0,,,,
14342,3000389478,https://www.homegate.ch/rent/3000389478,rent,Zürich,8037,ZH,HIGH,47.3948559,8.528922,Month,1280.0,APARTMENT,,1.0,1.0,1928.0,,,,,,,2,,,,,2018.0,,,
14343,3000408188,https://www.homegate.ch/rent/3000408188,rent,Zürich,8037,ZH,HIGH,47.3919633,8.528692999999999,Month,1445.0,APARTMENT,28.0,1.0,1.0,,1.0,,,,,,4,,,1.0,1.0,2020.0,,,
14344,100268118,https://www.homegate.ch/rent/100268118,rent,Zürich,8037,ZH,HIGH,47.3928078,8.5264562,Month,1890.0,APARTMENT,30.0,1.5,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,
14345,3000435755,https://www.homegate.ch/rent/3000435755,rent,Zürich,8037,ZH,HIGH,47.3934323,8.5288325,Month,1900.0,APARTMENT,,2.5,1.0,1929.0,,,1.0,,,,2,,,,1.0,,,,
14346,3000336596,https://www.homegate.ch/rent/3000336596,rent,Zürich,8037,ZH,HIGH,47.3945051,8.5214685,Month,2090.0,APARTMENT,40.0,1.5,,,,,,,,,1,,,1.0,1.0,,,,
14347,3000334115,https://www.homegate.ch/rent/3000334115,rent,Zürich,8037,ZH,HIGH,47.39253979999999,8.531335799999999,Month,2100.0,APARTMENT,45.0,2.0,1.0,,1.0,1.0,1.0,,,,4,,,1.0,1.0,,,,
14348,3000430264,https://www.homegate.ch/rent/3000430264,rent,Zürich,8037,ZH,HIGH,47.3946131,8.5222511,Month,2346.0,APARTMENT,66.0,2.5,1.0,,,1.0,1.0,,,,3,,,1.0,1.0,,66.0,,
14349,3000412818,https://www.homegate.ch/rent/3000412818,rent,Zürich,8037,ZH,HIGH,47.3940612,8.528208099999999,Month,2400.0,APARTMENT,90.0,4.5,,,,,,,,,4,,,,1.0,,,,
14350,3000174680,https://www.homegate.ch/rent/3000174680,rent,Zürich,8037,ZH,LOW,47.395226,8.5216392,Month,2400.0,APARTMENT,50.0,2.0,,,,,,,,,1,,,1.0,1.0,,,,
14351,3000430530,https://www.homegate.ch/rent/3000430530,rent,Zürich,8037,ZH,HIGH,47.3945051,8.5214685,Month,2700.0,APARTMENT,75.0,3.0,,,1.0,,1.0,,,,Ground,,,1.0,1.0,2015.0,,,
14352,3000275657,https://www.homegate.ch/rent/3000275657,rent,Zürich,8037,ZH,LOW,47.395226,8.5216392,Month,3750.0,APARTMENT,113.0,4.0,,,1.0,,1.0,,,,1,1.0,,1.0,,,,,
14353,3000401889,https://www.homegate.ch/rent/3000401889,rent,Zürich,8037,ZH,HIGH,47.3947627,8.5208567,Month,3990.0,APARTMENT,92.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,3,,,,,,,,
14354,3000353751,https://www.homegate.ch/rent/3000353751,rent,Zürich,8037,ZH,LOW,47.395226,8.5216392,Month,4320.0,APARTMENT,121.0,3.5,,,1.0,,1.0,,,,1,,,1.0,1.0,,,,
14378,3000430693,https://www.homegate.ch/rent/3000430693,rent,Zürich,8038,ZH,HIGH,47.3421962,8.527882199999999,Month,925.0,APARTMENT,,1.5,,,,1.0,,,,,-1,,2.5,,1.0,,46.0,,
14379,3000430979,https://www.homegate.ch/rent/3000430979,rent,Zürich,8038,ZH,HIGH,47.3333713,8.5291886,Month,1515.0,APARTMENT,50.0,2.5,,,,,1.0,,,,2,,2.4,,1.0,2020.0,60.0,,
14380,3000421370,https://www.homegate.ch/rent/3000421370,rent,Zürich,8038,ZH,HIGH,47.3483974,8.5240373,Month,1520.0,APARTMENT,,2.0,,,,1.0,1.0,,,,3,,,,1.0,,,,
14381,3000432498,https://www.homegate.ch/rent/3000432498,rent,Zürich,8038,ZH,HIGH,47.3338144,8.532589399999999,Month,1742.0,APARTMENT,,3.0,,,,,1.0,,,,2,,0.0,,1.0,,,,
14382,3000389364,https://www.homegate.ch/rent/3000389364,rent,Zürich,8038,ZH,HIGH,47.3494237,8.528176499999999,Month,1860.0,APARTMENT,36.0,2.5,,,1.0,,,,,,Ground,,,1.0,,,,,
14383,3000437713,https://www.homegate.ch/rent/3000437713,rent,Zürich,8038,ZH,HIGH,47.3475681,8.531499199999999,Month,1865.0,APARTMENT,60.0,2.0,1.0,1938.0,,1.0,1.0,,,,1,,0.0,,1.0,,,,
14384,3000375381,https://www.homegate.ch/rent/3000375381,rent,Zürich,8038,ZH,HIGH,47.33509129999999,8.532500599999999,Month,1890.0,APARTMENT,47.0,2.5,,1977.0,,1.0,1.0,,,1.0,Ground,,2.3,1.0,1.0,2020.0,,,
14385,3000434193,https://www.homegate.ch/rent/3000434193,rent,Zürich,8038,ZH,HIGH,47.332663,8.529606099999999,Month,1920.0,APARTMENT,74.0,3.0,,1938.0,,,,,,,3,,,,1.0,1988.0,,,
14386,3000430679,https://www.homegate.ch/rent/3000430679,rent,Zürich,8038,ZH,HIGH,47.3442034,8.5277511,Month,1972.0,APARTMENT,68.0,3.0,,1926.0,,,,,,,1,,,,,1980.0,,,
14387,3000418149,https://www.homegate.ch/rent/3000418149,rent,Zürich,8038,ZH,HIGH,47.3439615,8.5314518,Month,2000.0,APARTMENT,54.0,2.5,1.0,,,,1.0,,,,4,,3.0,,1.0,2015.0,54.0,,
14388,3000425142,https://www.homegate.ch/rent/3000425142,rent,Zürich,8038,ZH,HIGH,47.3361111,8.532222200000001,Month,2200.0,APARTMENT,65.0,2.5,1.0,1950.0,,,1.0,,,,3,,,,,,,,
14389,3000367825,https://www.homegate.ch/rent/3000367825,rent,Zürich,8038,ZH,HIGH,47.3342265,8.5307363,Month,2252.0,APARTMENT,72.0,3.0,,,,,1.0,,,,Ground,,,,1.0,,72.0,,
14390,3000328160,https://www.homegate.ch/rent/3000328160,rent,Zürich,8038,ZH,HIGH,47.3375987,8.529796900000001,Month,2480.0,APARTMENT,88.0,3.5,,,,,1.0,,,1.0,Ground,,2.4,,1.0,,93.0,,
14391,3000430435,https://www.homegate.ch/rent/3000430435,rent,Zürich,8038,ZH,HIGH,47.3366828,8.531620199999999,Month,2600.0,APARTMENT,114.0,4.5,,1934.0,,,1.0,,,,3,,,,1.0,,,,
14392,3000408273,https://www.homegate.ch/rent/3000408273,rent,Zürich,8038,ZH,HIGH,47.34430649999999,8.5337994,Month,2630.0,APARTMENT,70.0,3.0,,1911.0,,,,,,,,,,,,2020.0,70.0,,
14393,3000380486,https://www.homegate.ch/rent/3000380486,rent,Zürich,8038,ZH,HIGH,47.3482515,8.5324689,Month,2840.0,APARTMENT,89.0,3.0,,1931.0,,,,,,,2,,,,,2014.0,,,
